Profile Id,Opportunity Id,Opportunity Name,Opportunity Category,Opportunity End Date,Gender,City,Country,Current Student Status,Current/Intended Major,Status Description,Opportunity Start Date,Reward Amount,Badge Name,Skill Points Earned,Skills Earned
0652fd2c-3436-4fc2-9315-7b4c48687555,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Pune,India,Undergraduate Student,Others,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
065bd7c4-c9be-41d6-8572-78944d3cf670,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,Okigwe,Nigeria,Undergraduate Student,Others,Team Allocated,2023-05-25 2:30:00,0,Not Given,0,No Skills Earned
066ed421-21aa-4a1c-99c6-2323221ef3d8,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Nairobi,Kenya,Not in Education,Others,Team Allocated,2023-07-24 2:30:00,0,Not Given,0,No Skills Earned
06722e38-9731-4941-b584-1efd104bd7b2,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Saint Louis,United States,Graduate Program Student,Information Systems,Not Started,2023-02-20 2:30:02,0,Not Given,0,No Skills Earned
06888ceb-813e-443d-92e5-1367e231ed76,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,Hyderabad,Pakistan,Undergraduate Student,Others,Rewards Award,2023-06-12 2:30:00,2500,Project Management,1182,"[""Critical Thinking"",""Creative Thinking"",""Collaboration"",""Communication"",""Technology Literacy"",""Flexibility""]"
06fddc05-9b02-49f6-ae25-1d00375f1574,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Enugu,Nigeria,Undergraduate Student,Other,Team Allocated,2023-07-24 2:30:00,0,Not Given,0,No Skills Earned
07112090-8131-4d72-85bc-f7ec4ba2f1d6,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Nagpur,India,Undergraduate Student,Others,Team Allocated,2023-08-21 4:30:00,0,Not Given,0,No Skills Earned
076ea09a-b3dc-4031-80a1-1b597985f917,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Pinjore,India,Undergraduate Student,Computer Science and Engineering,Team Allocated,2023-06-12 2:30:00,0,Not Given,0,No Skills Earned
0783c8b0-c006-4e59-a72d-09cb5c05de3c,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Yola,Nigeria,Graduate Program Student,Others,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
0790df0e-6b13-43fa-adcc-a970b3078f1b,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Saint Louis,United States,Graduate Program Student,Computer Science,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
07960d2b-c7e4-4495-b050-af37cbae8b1e,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,Hyderabad,India,Undergraduate Student,Others,Not Started,2022-11-14 4:30:00,0,Not Given,0,No Skills Earned
079bf8ab-d39c-45de-a4a6-dbdaf7aa9123,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Mumbai,India,Undergraduate Student,Others,Team Allocated,2023-06-12 2:30:00,0,Not Given,0,No Skills Earned
07a014cd-d394-4be4-b4b1-0a9e5faeeff0,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,Gurgaon,India,High School Student,Others,Team Allocated,2023-03-27 2:30:48,0,Not Given,0,No Skills Earned
07a70060-e134-49ce-b945-e37f4077ba9c,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Narowal,Pakistan,Undergraduate Student,Mechanical Engineering,Team Allocated,2023-07-24 2:30:00,0,Not Given,0,No Skills Earned
07ac935c-f44d-4b1e-bb54-391efb08a806,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Kokkanticross,India,Undergraduate Student,Computer Science and Engineering,Not Started,2023-04-24 2:30:00,0,Not Given,0,No Skills Earned
07efa228-56c9-48ce-8a8b-c6371b755642,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Chicago,United States,Graduate Program Student,Computer Science,Team Allocated,2023-02-20 2:30:02,0,Not Given,0,No Skills Earned
07f9e3fe-3916-4d8a-b49e-fab9eeea767d,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Surat,India,Not in Education,Other,Team Allocated,2023-07-24 2:30:00,0,Not Given,0,No Skills Earned
082ec879-73dc-4a30-9eb8-fc961260dd09,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,GOALPARA,India,Undergraduate Student,Mechanical Engineering,Team Allocated,2023-07-24 2:30:00,0,Not Given,0,No Skills Earned
083466b3-b1d4-47e2-917f-346436dd15f1,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,saint louis,United States,Graduate Program Student,Computer Science,Team Allocated,2024-01-08 3:30:46,0,Not Given,0,No Skills Earned
0837d66f-828c-47bc-8ac2-e7ab221bb20a,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Rajam,India,Undergraduate Student,Computer Science,Rejected,2022-10-17 4:30:00,0,Not Given,0,No Skills Earned
0838849d-4519-4621-b8f8-a6b0623e1a2d,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,Lagos state,Nigeria,Graduate Program Student,Others,Rejected,2022-10-17 4:30:00,0,Not Given,0,No Skills Earned
08585382-a763-4229-a870-ec04086c24db,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Kumasi,Ghana,Graduate Program Student,Others,Not Started,2023-04-24 2:30:00,0,Not Given,0,No Skills Earned
0874e7a5-375d-4463-a8e9-827975b71ac1,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,Buea,Cameroon,Undergraduate Student,Others,Team Allocated,2023-07-24 2:30:00,0,Not Given,0,No Skills Earned
0879e7f4-536b-47cd-b27f-5d972661914e,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,udaipur,India,Graduate Program Student,Others,Team Allocated,2023-08-21 4:30:00,0,Not Given,0,No Skills Earned
08c82e31-7c88-41be-83a3-8e2b61fd8e29,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Victoria Island,Nigeria,Graduate Program Student,Others,Team Allocated,2023-06-12 2:30:00,0,Not Given,0,No Skills Earned
08e6864c-4043-42c5-ad07-35f1284b5a29,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Coimbatore,India,Undergraduate Student,Computer Science,Team Allocated,2023-06-12 2:30:00,0,Not Given,0,No Skills Earned
08fc962f-bc80-494e-8186-758bfe829f63,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,VIDISHA,India,Graduate Program Student,Computer Science and Engineering,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
0913d084-2bc8-4dce-922e-ef25fe085536,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Clermont ferrand,France,Graduate Program Student,Others,Team Allocated,2023-12-04 2:30:23,0,Not Given,0,No Skills Earned
0925906a-0843-431c-bbac-377679f13aa6,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,PALAKKAD,India,Not in Education,Others,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
09525c92-8c8d-49b3-bb63-6f6539aa2aad,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Nagpur,India,Graduate Program Student,Mechanical Engineering,Team Allocated,2023-07-10 2:30:00,0,Not Given,0,No Skills Earned
097bff60-487f-45ba-9ce1-8c593253bf03,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,Kottayam,India,High School Student,Others,Withdraw,2023-07-10 2:30:00,0,Not Given,0,No Skills Earned
099c93ba-5148-47ca-a62b-ed6334b097e3,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Tatipaka,India,Graduate Program Student,Others,Rejected,2022-10-17 4:30:00,0,Not Given,0,No Skills Earned
09fab487-55f2-4f33-837f-eb4e3865c051,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,saint louis,India,Graduate Program Student,Others,Team Allocated,2023-12-04 2:30:23,0,Not Given,0,No Skills Earned
0a3e70e9-f993-4ff7-9420-703b348648bc,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,Faisalabad,Pakistan,Undergraduate Student,Computer Science,Team Allocated,2023-06-26 2:30:00,0,Not Given,0,No Skills Earned
0a71b394-d1d3-47d2-b3f3-bb1b5d1a8061,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,Karachi,Pakistan,Undergraduate Student,Others,Not Started,2023-03-27 2:30:48,0,Not Given,0,No Skills Earned
0a7c7125-1727-41d5-a24f-906024e6fd5a,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,piler,India,Graduate Program Student,Others,Team Allocated,2023-07-24 2:30:00,0,Not Given,0,No Skills Earned
0ae36741-917f-4f1d-b079-1befe87cf784,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,Abuja,Nigeria,Graduate Program Student,Others,Team Allocated,2023-06-26 2:30:00,0,Not Given,0,No Skills Earned
0ae71752-5b37-4b59-9144-9be6820bc8ad,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Accra,Ghana,Not in Education,Others,Not Started,2023-04-10 2:30:00,0,Not Given,0,No Skills Earned
0afedc2b-4970-4723-82a9-bff57f6f9d84,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,St louis,United States,Graduate Program Student,Others,Team Allocated,2023-08-21 4:30:00,0,Not Given,0,No Skills Earned
0b42b3cb-0800-4f8d-80fa-7097eac986f9,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Mogadishu,Somalia,Not in Education,Others,Team Allocated,2023-07-24 2:30:00,0,Not Given,0,No Skills Earned
0b4e2076-77c0-4f11-a905-0ca8c7a9b81e,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,Saint Louis,United States,Graduate Program Student,Computer Science,Team Allocated,2023-07-24 2:30:00,0,Not Given,0,No Skills Earned
0b88dbe7-3086-4740-8d7b-20323315df39,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,Mumbai,India,Not in Education,Others,Team Allocated,2023-06-12 2:30:00,0,Not Given,0,No Skills Earned
0b8e8c9b-77b8-439b-a90e-82799415c998,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Accra,Ghana,Undergraduate Student,Others,Team Allocated,2023-12-04 2:30:23,0,Not Given,0,No Skills Earned
0b9d86de-6315-46a5-8328-991a32bc712b,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,kanpur,India,Undergraduate Student,Electronics and Communication,Team Allocated,2023-08-21 4:30:00,0,Not Given,0,No Skills Earned
0bb79567-2297-430b-afd7-836b140aa858,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Nizamabad,India,Undergraduate Student,Electronics and Communication,Team Allocated,2023-07-24 2:30:00,0,Not Given,0,No Skills Earned
0bd4b4ce-9368-4b38-8404-330cbdcf6f3e,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Accra,Ghana,Undergraduate Student,Others,Team Allocated,2023-08-21 4:30:00,0,Not Given,0,No Skills Earned
0be32831-c5ed-4354-973e-5cf8803f7b48,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,Guwahati,India,Undergraduate Student,Electronics and Communication,Rewards Award,2023-08-07 4:30:00,500,Project Management Virtual Internship Completed,1182,"[""Critical Thinking"",""Creative Thinking"",""Collaboration"",""Communication"",""Technology Literacy"",""Flexibility""]"
0be6a0ea-6bc6-4725-a5a3-67affe3f2b28,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,NANDYALA KURNOOL,India,Not in Education,Others,Team Allocated,2024-01-08 3:30:46,0,Not Given,0,No Skills Earned
0bf522a8-963e-4992-a793-2e888e84d1af,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Hyderabad,India,Undergraduate Student,Computer Science,Rewards Award,2023-08-21 4:30:00,500,Project Management Virtual Internship Completed,1182,"[""Critical Thinking"",""Creative Thinking"",""Collaboration"",""Communication"",""Technology Literacy"",""Flexibility""]"
0c3a6233-6029-4f48-a0f3-1e33a513f855,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Kannur,India,Undergraduate Student,Computer Science and Engineering,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
0c791c39-27e1-4f1a-9c98-ce4a1c24355d,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,Kahuro,Kenya,Graduate Program Student,Others,Team Allocated,2023-06-12 2:30:00,0,Not Given,0,No Skills Earned
0cedc9e4-3b15-4145-a30f-72f76ff25fca,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,Lagos,Nigeria,Not in Education,Others,Rewards Award,2023-08-07 4:30:00,500,Project Management Virtual Internship Completed,1182,"[""Critical Thinking"",""Creative Thinking"",""Collaboration"",""Communication"",""Technology Literacy"",""Flexibility""]"
0d14f68e-1095-4add-9dba-26615246ce94,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Johannesburg,South Africa,High School Student,Others,Rewards Award,2023-08-07 4:30:00,1000,Project Management Virtual Internship Star Performer,1776,"[""Critical Thinking"",""Creative Thinking"",""Collaboration"",""Communication"",""Technology Literacy"",""Flexibility""]"
0d9486c8-2708-49c8-9365-28dac0a6bede,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,karshi,Nigeria,Graduate Program Student,Others,Team Allocated,2023-08-21 4:30:00,0,Not Given,0,No Skills Earned
0db6c8a8-f2e4-4109-88f4-36ca73ad298b,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Navrongo,Ghana,Not in Education,Others,Team Allocated,2023-07-10 2:30:00,0,Not Given,0,No Skills Earned
0dd304d8-8739-497d-9b37-85421d286fe0,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Fenton,United States,Graduate Program Student,Others,Team Allocated,2024-01-08 3:30:46,0,Not Given,0,No Skills Earned
0dd5c8fc-f1ea-433f-bbe2-21e43b5d7de0,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Dallas,United States,High School Student,Others,Not Started,2023-02-20 2:30:02,0,Not Given,0,No Skills Earned
0e07d03c-e6ef-4c3f-9bce-c12b35511a19,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Maiduguri,Nigeria,Graduate Program Student,Computer Science and Information Systems,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
0e38ec10-5ccd-4306-9ef8-bc8867daf097,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Potiskum,Nigeria,Graduate Program Student,Computer Science,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
0e4ba5ac-9808-42fb-b587-613f011dcd56,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Guelph,Canada,Undergraduate Student,Others,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
0e4f89a9-2b86-415d-b3a4-ad5a5eeadfb8,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Tema,Ghana,Graduate Program Student,Others,Team Allocated,2024-01-08 3:30:46,0,Not Given,0,No Skills Earned
0e531a8d-d9fa-4859-8ab5-70b6f8ce62a7,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,Lahore,Pakistan,Graduate Program Student,Others,Rewards Award,2023-03-27 2:30:48,2500,Project Management,1182,"[""Critical Thinking"",""Creative Thinking"",""Collaboration"",""Communication"",""Technology Literacy"",""Flexibility""]"
0e5f8a54-7a24-429c-9eb8-a4acc8b9c44e,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Lagos,Nigeria,Undergraduate Student,Others,Rewards Award,2023-08-21 4:30:00,500,Project Management Virtual Internship Completed,1182,"[""Critical Thinking"",""Creative Thinking"",""Collaboration"",""Communication"",""Technology Literacy"",""Flexibility""]"
0e8fe3c0-ce09-43f0-bbc6-0641319a2a95,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Mombasa,Kenya,Undergraduate Student,Mechanical Engineering,Team Allocated,2023-06-26 2:30:00,0,Not Given,0,No Skills Earned
0eddbac6-2556-4e65-a979-ba06420dced9,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,Lagos,Nigeria,Not in Education,Others,Not Started,2022-11-14 4:30:00,0,Not Given,0,No Skills Earned
0ef49713-6325-4eb7-a101-ba5f6dac438c,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,Peahawar,Pakistan,Undergraduate Student,Others,Team Allocated,2023-07-10 2:30:00,0,Not Given,0,No Skills Earned
0efabd8c-0345-42d0-bdd0-51c796ee7137,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Tirupati,India,Undergraduate Student,Electronics and Communication,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
0f19d373-9d1b-4f1c-bfde-f602df9176b0,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Gombe,Nigeria,Graduate Program Student,Others,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
0f320998-e01c-4b3e-bf5b-f409199976eb,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Anantapur,India,Undergraduate Student,Accounting and Finance,Not Started,2023-04-10 2:30:00,0,Not Given,0,No Skills Earned
0f3953d4-392d-4a35-b56f-3f1299ef2285,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,PATNA,India,Graduate Program Student,Data Science,Team Allocated,2023-12-04 2:30:23,0,Not Given,0,No Skills Earned
0f39bd4a-2d64-4abb-9e63-f4ce7f632fa8,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Jalesar Etah,India,Undergraduate Student,Others,Team Allocated,2023-06-26 2:30:00,0,Not Given,0,No Skills Earned
0f692872-3d8e-4658-b675-4e900e8eca70,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Accra,Ghana,Graduate Program Student,Others,Team Allocated,2023-05-25 2:30:00,0,Not Given,0,No Skills Earned
0f69d57b-2d64-48b8-805c-dee373049b0f,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,Lagos,Nigeria,Graduate Program Student,Others,Team Allocated,2023-07-10 2:30:00,0,Not Given,0,No Skills Earned
0f7a260e-1317-4f26-8c3e-b98c0e1f9783,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Yaba,Nigeria,Not in Education,Data Science,Team Allocated,2023-07-10 2:30:00,0,Not Given,0,No Skills Earned
0f7cfda5-2ddd-4aa5-b764-054cb43f60ea,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,Lagos,Nigeria,Graduate Program Student,Others,Rewards Award,2023-06-12 2:30:00,2500,Project Management,1182,"[""Critical Thinking"",""Creative Thinking"",""Collaboration"",""Communication"",""Technology Literacy"",""Flexibility""]"
0f98e785-0c13-474d-9a1c-60d021f1cd60,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Hyderabad,India,Undergraduate Student,Computer Science,Team Allocated,2023-05-25 2:30:00,0,Not Given,0,No Skills Earned
0fba045b-ae2a-48ea-8ec2-7774b431598e,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Hyderabad,India,Not in Education,Others,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
0fc5f00b-c52f-43da-aa50-4dc2953278a8,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Chicago,United States,Graduate Program Student,Others,Withdraw,2022-11-14 4:30:00,0,Not Given,0,No Skills Earned
0fd209f5-be49-4707-b2b0-ed879f9e6d80,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Accra,Ghana,Undergraduate Student,Computer Science,Team Allocated,2023-08-21 4:30:00,0,Not Given,0,No Skills Earned
1014b3f1-21b1-421d-aa6d-07fb8179424c,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,New Delhi,India,High School Student,Other,Withdraw,2023-12-04 2:30:23,0,Not Given,0,No Skills Earned
10234c33-2d6d-45b8-8e7d-11176c228cc7,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,St Louis,United States,Graduate Program Student,Information Systems,Team Allocated,2023-12-04 2:30:23,0,Not Given,0,No Skills Earned
102c1b64-366a-4b6c-8759-c650e817d911,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,Abuja,Nigeria,Graduate Program Student,Others,Team Allocated,2024-01-08 3:30:46,0,Not Given,0,No Skills Earned
103b8514-e228-47ca-b5f6-cd1375b42756,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Cairo,Egypt,Graduate Program Student,Others,Team Allocated,2023-06-26 2:30:00,0,Not Given,0,No Skills Earned
103c6229-8f8a-449b-8100-3f456272d107,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Hyderabad,India,Undergraduate Student,Computer Science and Engineering,Team Allocated,2023-07-10 2:30:00,0,Not Given,0,No Skills Earned
104b9c42-6959-493b-bb4b-43c5d7001cba,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Kanpur,India,Graduate Program Student,Accounting and Finance,Team Allocated,2023-12-04 2:30:23,0,Not Given,0,No Skills Earned
1066231c-d886-4bce-8b23-7f4700e317cd,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,Bangalore,India,Not in Education,Mechanical Engineering,Team Allocated,2023-08-21 4:30:00,0,Not Given,0,No Skills Earned
10b85ed2-cb24-4b08-8a56-5ee66e4f775d,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,Mirzapur,India,Undergraduate Student,Others,Team Allocated,2023-12-04 2:30:23,0,Not Given,0,No Skills Earned
10b9b48b-4b9d-46a5-80b8-903a0bb4d9b0,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,Saint louis,United States,Graduate Program Student,Others,Team Allocated,2024-01-08 3:30:46,0,Not Given,0,No Skills Earned
10c0cacf-16d8-4241-abaf-0e9108ebb882,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,Navi mumbai,India,Graduate Program Student,Others,Team Allocated,2023-07-24 2:30:00,0,Not Given,0,No Skills Earned
10c9f638-1de9-46d7-bc07-b912373fb0d8,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Accra,Ghana,Graduate Program Student,Accounting and Finance,Team Allocated,2023-06-12 2:30:00,0,Not Given,0,No Skills Earned
10d4fe33-7094-4ba0-bd60-c89d45051921,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,Hyderabad,India,Graduate Program Student,Computer Science and Information Systems,Rewards Award,2022-10-17 4:30:00,2500,Project Management,1182,"[""Critical Thinking"",""Creative Thinking"",""Collaboration"",""Communication"",""Technology Literacy"",""Flexibility""]"
10e0b42b-2fbf-4ae9-8c51-1014c9743fe9,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,Alaska,United States,Graduate Program Student,Others,Team Allocated,2023-07-10 2:30:00,0,Not Given,0,No Skills Earned
10e66dd0-d0e0-46c8-a034-e48491882357,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Barkhan,Pakistan,Undergraduate Student,Others,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
110ff15a-81e0-4590-8c15-af80d3cb12a2,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Saint Louis,United States,Graduate Program Student,Information Systems,Team Allocated,2023-02-06 2:30:29,0,Not Given,0,No Skills Earned
1118ea78-c0e8-4bac-b77a-f337740fd737,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,HYDERABAD,India,Undergraduate Student,Computer Science and Engineering,Withdraw,2023-12-04 2:30:23,0,Not Given,0,No Skills Earned
113d598b-6796-478a-a888-cb3ef903139d,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Nagpur,India,Graduate Program Student,Others,Team Allocated,2023-07-24 2:30:00,0,Not Given,0,No Skills Earned
113f2e0e-cd46-4669-ae4c-852067e29682,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Female,Saint Louis,United States,Graduate Program Student,Computer Science and Engineering,Team Allocated,2024-01-08 3:30:46,0,Not Given,0,No Skills Earned
11511bc2-1860-4f2e-8ebb-d0a547a9a7d1,00000000-0GHB-4N83-QX9K-JM48K2,Project Management,Internship,2024-01-01 3:30:46,Male,Ipaja,Nigeria,Graduate Program Student,Others,Team Allocated,2023-08-21 4:30:00,0,Not Given,0,No Skills Earned
